# Batch 4 — next 100 CX articles (rows 698–797), run on AksharaBot
ഒറീസയിലെ ജില്ലകളുടെ പട്ടിക	0.9642857142857143		737
കലാൾപട	0.9642857142857143		738
ശിവതാണ്ഡവം (ചലച്ചിത്രം)	0.9642857142857143		739
ഹർറത്  ഖൈബർ	0.9642857142857143		740
കോ ഫി ഫി ലേ	0.9641434262948207		741
സിവിൽ ഹോസ്പിറ്റൽ, ഐസ്വാൾ	0.9641255605381166		742
കോറി തിരവെട്ടി	0.9640718562874252		743
ഹരിയാണ്വി പശു	0.9640718562874252		744
തേനി മെഡിക്കൽ കോളേജ്	0.9640287769784173		745
ലിസ്സി	0.9640287769784173		746
19019/19020 ബാന്ദ്ര ടെർമിനസ് - ഡറാഡൂൺ എക്സ്പ്രസ്	0.964		747
ഫ്ലോറന്റീനോ പെരസ്	0.963985594237695		748
തിരുനെൽവേലി മെഡിക്കൽ കോളേജ്	0.963963963963964		749
റോക്ക് & റോൾ  (ചലച്ചിത്രം)	0.963963963963964		750
സിൽഹെറ്റ് വിമൻസ് മെഡിക്കൽ കോളേജ്	0.9639175257731959		751
അരുണാചൽ ഈസ്റ്റ് ലോക്സഭാ മണ്ഡലം .	0.963855421686747		752
Ranbaxy Laboratories	0.9638009049773756		753
ഗർഭാവസ്ഥയിലെ തൈറോയ്ഡ് രോഗം	0.9637964774951077		754
യൂറോപ്യൻ സൊസൈറ്റി ഓഫ് ഗൈനക്കോളജിക്കൽ ഓങ്കോളജി	0.9637681159420289		755
ലേബർ ഇൻഡക്ഷൻ	0.9637681159420289		756
Birendra Nath Mallick	0.9637561779242173		757
ഹംസഗീത	0.9636711281070746		758
ആനി ഗ്രീനൗ	0.9636363636363636		759
കോവ ലക്ഷ്മി	0.9636363636363636		760
ഗവണ്മെന്റ് റോയപ്പേട്ട ഹോസ്പിറ്റൽ	0.9636363636363636		761
ശ്രീകാന്ത് ജിച്കർ	0.9635627530364372		762
C. Balakrishnan	0.9633507853403142		763
കഞ്ചിക്കോട് തീവണ്ടിനിലയം	0.9633507853403142		764
ബെസ്സി മോസസ്	0.963302752293578		765
മനസ്സൊരു മഹാസമുദ്രം	0.963302752293578		766
ദൃശ്യം (ചലച്ചിത്ര പരമ്പര)	0.9632683658170914		767
ഉക്ബ ഇബ്നു അമീർ	0.9631901840490797		768
സിറിയയുടെ സംസ്കാരം	0.9631840796019902		769
മാങ്ങോട്ട് ഭഗവതി ക്ഷേത്രം	0.963076923076923		770
പ്രേം നസീറിനെ കാണ്മാനില്ല	0.9630606860158312		771
O	0.9629629629629629		772
Pradeep Seth	0.9629629629629629		773
V	0.9629629629629629		774
Y. D. Sharma (professor)	0.9629629629629629		775
കുരിശുയുദ്ധം (ചലച്ചിത്രം)	0.9629629629629629		776
പോച്ച ബ്രഹ്മാനന്ദ റെഡ്ഡി	0.9629629629629629		777
ഭൂത രാജകുമരി	0.9627349319507453		778
കടലുണ്ടി–വള്ളിക്കുന്ന് കമ്മ്യൂണിറ്റി റിസർവ്	0.9626865671641791		779
ബേക്കർ മെമ്മോറിയൽ ഗേൾസ് ഹൈസ്ക്കൂൾ	0.9626865671641791		780
ഡേവിഡ് ഡേവിഡ് മിസ്റ്റർ ഡേവിഡ്	0.962671905697446		781
മധുരൈ മെഡിക്കൽ കോളേജ്	0.9626666666666667		782
Pasteur Institute	0.9626423690205012		783
ഇന്ദിരാഗാന്ധി ഗവൺമെൻ്റ് മെഡിക്കൽ കോളേജ്, നാഗ്പൂർ	0.9626168224299065		784
നികിത കനാനി	0.9625935162094763		785
ജോസഫ് ആഷർമാൻ	0.9625468164794008		786
Deepak T. Nair	0.962532299741602		787
ഫ്രഗേറിയ നീൽജെറെൻസിസ്	0.9625		788
മർജോറി ഡാൽഗാർനോ	0.9625		789
മഴവിൽക്കാവടി	0.9624573378839592		790
അബ്രഹാം കുഴിക്കാലായിൽ	0.9623931623931624		791
V. S. Sangwan	0.9623188405797102		792
Richard P. Lifton	0.9622641509433962		793
Right to property	0.9622641509433962		794
ഒരു രാഗം പല താളം	0.9622641509433962		795
ഒങ്കോൾ പശു	0.9622166246851386		796
ഹെക്സാഡെക്കേയ്ൻ	0.9621848739495799		797
